time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
293900,2022-05-04 17:26:51,40.2734164244876,-7.49918887380442,298.228356,,,2152.238769659,46.259844,0,1782.17853472,4002.3623328,12,4,15.896,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,110, -0.1, -10.1,0,0,1024,1024,1024,1084,0,0,0,9,105.7,-89.9,84,4.001,3.988,4.004,4.003,0,0,10.53,96.71,2152.238769659,298.228356,6,P-GPS,
294000,2022-05-04 17:26:51,40.2734163548684,-7.49918889248618,298.228356,,,2152.238769659,46.259844,0,1782.15884968,4002.3623328,12,4,15.896,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,110.6, 0, -10.1,0,0,1024,1024,1024,1084,0,0,0,9,106.5,-89.9,84,4.001,3.988,4.004,4.003,0,0,10.53,96.71,2152.238769659,298.228356,6,P-GPS,
294100,2022-05-04 17:26:51,40.2734162887927,-7.49918891260499,298.228356,,,2152.238769659,46.259844,0,1782.14244548,4002.3951412,12,4,15.896,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,111.1, 0, -10.2,0,0,1024,1024,1024,1084,0,0,0,9,107.2,-89.9,84,4.001,3.988,4.004,4.003,0,0,10.53,96.71,2152.238769659,298.228356,6,P-GPS,
294200,2022-05-04 17:26:51,40.2734162325136,-7.49918893056822,298.228356,,,2152.238769659,46.259844,0,1782.12932212,4002.4279496,12,4,15.896,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,111.7, 0.2, -10.4,0,0,1024,1024,1024,1085,0,0,0,9,107.9,-89.9,84,4.001,3.988,4.004,4.003,0,0,10.53,96.71,2152.238769659,298.228356,6,P-GPS,
294300,2022-05-04 17:26:51,40.2734162177143,-7.49918889464177,297.900272,,,2151.910685659,46.259844,0,1782.1358838,4002.4279496,12,4,15.867,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,112.2, 0.3, -10.3,0,0,1024,1024,1024,1086,0,0,0,9,108.6,-89.9,84,4.001,3.988,4.004,4.003,0,0,10.53,96.71,2151.910685659,297.900272,6,P-GPS,
294400,2022-05-04 17:26:51,40.2734161987462,-7.49918888386383,297.900272,,,2151.910685659,46.259844,0,1782.13260296,4002.4279496,12,4,15.867,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,112.8, 0.1, -10.6,0,0,1024,1024,1024,1085,0,0,0,9,109.3,-89.9,84,4.001,3.988,4.004,4.003,0,0,10.53,96.71,2151.910685659,297.900272,6,P-GPS,
294500,2022-05-04 17:26:51,40.2734161668548,-7.49918891260499,298.228356,,,2152.238769659,46.259844,0,1782.1194796,4002.460758,12,4,15.867,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,113.4, 0.2, -10.7,0,0,1024,1024,1024,1084,0,0,0,9,110,-89.9,84,4.001,3.988,4.004,4.003,0,0,10.53,96.71,2152.238769659,298.228356,6,P-GPS,
294600,2022-05-04 17:26:51,40.2734161378815,-7.49918896577615,298.228356,,,2152.238769659,46.259844,0,1782.1030754,4002.460758,12,4,15.867,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,114, 0.3, -10.8,0,0,1024,1024,1024,1085,0,0,0,9,110.6,-89.9,84,4.001,3.988,4.004,4.003,0,0,10.53,96.71,2152.238769659,298.228356,6,P-GPS,
294700,2022-05-04 17:26:52,40.2734161028634,-7.499189184209,298.228356,,,2152.238769659,46.259844,0,1782.04402028,4002.5263748,12,4,15.867,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,114.7, 0.1, -10.7,0,0,1024,1024,1024,1087,0,0,0,10,111.3,-89.9,84,4.001,3.988,4.004,4.003,0,0,10.53,96.71,2152.238769659,298.228356,6,P-GPS,
294800,2022-05-04 17:26:52,40.2734160655525,-7.49918927330661,298.228356,,,2152.238769659,46.259844,0,1782.01449272,4002.5591832,12,4,15.867,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,115.3, 0, -10.9,0,0,1024,1024,1024,1091,0,0,0,10,111.3,-89.9,84,4.001,3.988,4.004,4.003,0,0,10.53,96.71,2152.238769659,298.228356,6,P-GPS,
294900,2022-05-04 17:26:52,40.2734159998937,-7.49918935737452,298.228356,,,2152.238769659,46.259844,0,1781.98168432,4002.5919916,12,4,15.867,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,116, 0, -10.8,0,0,1024,1024,1024,1096,0,0,0,11,112,-89.9,84,4.001,3.988,4.004,4.003,0,0,10.53,96.71,2152.238769659,298.228356,6,P-GPS,
295000,2022-05-04 17:26:52,40.2734159490341,-7.49918942060508,298.228356,,,2152.238769659,46.259844,0,1781.95871844,4002.6248,12,4,15.867,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,116.8, -0.3, -10.5,0,0,1024,1024,1024,1107,0,0,0,13,112.7,-89.9,84,4.001,3.988,4.004,4.003,0,0,10.53,96.71,2152.238769659,298.228356,6,P-GPS,
295100,2022-05-04 17:26:52,40.2734158006242,-7.49918953628827,298.228356,,,2152.238769659,46.259844,0,1781.90294416,4002.6904168,12,4,15.867,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,117.5, 0, -10.4,0,0,1024,1024,1024,1116,0,0,0,14,113.6,-89.9,84,4.001,3.988,4.004,4.003,0,0,10.53,96.71,2152.238769659,298.228356,6,P-GPS,
295200,2022-05-04 17:26:52,40.2734157653977,-7.49918950395446,298.228356,,,2152.238769659,46.259844,0,1781.90294416,4002.6904168,12,4,15.867,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,118.3, 0.7, -10.2,0,0,1024,1024,1024,1117,0,0,0,14,114.5,-89.9,84,4.001,3.988,4.004,4.003,0,0,10.53,96.71,2152.238769659,298.228356,6,P-GPS,
295300,2022-05-04 17:26:52,40.2734157316303,-7.49918940479744,298.228356,,,2152.238769659,46.259844,0,1781.9226292,4002.7232252,12,4,15.87,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,119.2, 1.4, -10.2,0,0,1024,1024,1024,1113,0,0,0,13,115.6,-89.9,84,3.992,3.98,4.002,4.004,0,0,11.03,98.51,2152.238769659,298.228356,6,P-GPS,
295400,2022-05-04 17:26:52,40.2734157191239,-7.49918932072953,298.228356,,,2152.238769659,46.259844,0,1781.9390334,4002.7560336,12,4,15.87,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,120.2, 1.5, -10,0,0,1024,1024,1024,1110,0,0,0,13,116.6,-89.9,84,3.992,3.98,4.002,4.004,0,0,11.03,98.51,2152.238769659,298.228356,6,P-GPS,
295500,2022-05-04 17:26:52,40.2734157772789,-7.49918913534902,297.900272,,,2151.910685659,46.259844,0,1781.99480768,4002.8216504,12,4,15.87,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,121.1, 1.8, -9.8,0,0,1024,1024,1024,1111,0,0,0,13,117.7,-89.9,84,3.992,3.98,4.002,4.004,0,0,11.03,98.51,2151.910685659,297.900272,6,P-GPS,
295600,2022-05-04 17:26:53,40.2734157977061,-7.49918907355552,297.900272,,,2151.910685659,46.259844,0,1782.01449272,4002.8216504,12,4,15.87,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,122.1, 2, -9.6,0,0,1024,1024,1024,1110,0,0,0,13,118.7,-89.9,84,3.992,3.98,4.002,4.004,0,0,11.03,98.51,2151.910685659,297.900272,6,P-GPS,
295700,2022-05-04 17:26:53,40.2734158268878,-7.49918901032495,297.900272,,,2151.910685659,46.259844,0,1782.03417776,4002.8544588,12,4,15.87,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,122.9, 2, -9.6,0,0,1024,1024,1024,1110,0,0,0,13,119.7,-89.9,84,3.992,3.98,4.002,4.004,0,0,11.03,98.51,2151.910685659,297.900272,6,P-GPS,
295800,2022-05-04 17:26:53,40.2734158594045,-7.49918894924998,297.900272,,,2151.910685659,46.259844,0,1782.0538628,4002.8544588,12,4,15.87,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,123.6, 2.4, -9.4,0,0,1024,1024,1024,1107,0,0,0,13,120.6,-89.9,84,3.992,3.98,4.002,4.004,0,0,11.03,98.51,2151.910685659,297.900272,6,P-GPS,
295900,2022-05-04 17:26:53,40.2734159438231,-7.4991889176347,297.900272,,,2151.910685659,46.259844,0,1782.07682868,4002.8872672,12,4,15.87,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,124.3, 2.5, -9.3,0,0,1024,1024,1024,1099,0,0,0,11,121.5,-89.9,84,3.992,3.98,4.002,4.004,0,0,11.03,98.51,2151.910685659,297.900272,6,P-GPS,
296000,2022-05-04 17:26:53,40.2734159794665,-7.49918887667854,297.900272,,,2151.910685659,46.259844,0,1782.09323288,4002.9200756,12,4,15.87,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,125, 2.5, -9.3,0,0,1024,1024,1024,1098,0,0,0,11,122.2,-89.9,84,3.992,3.98,4.002,4.004,0,0,11.03,98.51,2151.910685659,297.900272,6,P-GPS,
296100,2022-05-04 17:26:53,40.2734160207377,-7.49918884218914,297.900272,,,2151.910685659,46.259844,0,1782.10963708,4002.9200756,12,4,15.87,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,125.7, 2.3, -9.5,0,0,1024,1024,1024,1097,0,0,0,11,123,-89.9,84,3.992,3.98,4.002,4.004,0,0,11.03,98.51,2151.910685659,297.900272,6,P-GPS,
296200,2022-05-04 17:26:53,40.2734160845206,-7.49918881488503,297.900272,,,2151.910685659,46.259844,0,1782.12932212,4002.952884,12,4,15.87,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0,126.3, 2.5, -9.4,0,0,1024,1024,1024,1096,0,0,0,11,123,-89.9,84,3.992,3.98,4.002,4.004,0,0,11.03,98.51,2151.910685659,297.900272,6,P-GPS,
296300,2022-05-04 17:26:53,40.2734161856144,-7.49918879261063,297.900272,,,2151.910685659,46.259844,0.223694,1782.152288,4002.9856924,12,4,15.903,2152.894937659,298.884524,23.1299596,1782.7756476,0.223694,0,0,126.9, 2.1, -9.1,0,0,1024,1024,1024,1090,0,0,0,10,123.7,-89.9,84,3.995,3.982,4.001,4.002,0,0,10.594,98.51,2151.910685659,297.900272,6,P-GPS,
296400,2022-05-04 17:26:53,40.2734163648736,-7.49918881416651,298.228356,,,2152.238769659,46.259844,0.223694,1782.18181556,4003.0513092,12,4,15.903,2152.894937659,298.884524,23.1299596,1782.7756476,0.223694,0,0,127.5, 1.9, -9,0,0,1024,1024,1024,1088,0,0,0,10,124.4,-89.9,84,3.995,3.982,4.001,4.002,0,0,10.594,98.51,2152.238769659,298.228356,6,P-GPS,
296500,2022-05-04 17:26:53,40.2734164718037,-7.49918884434473,297.900272,,,2151.910685659,46.259844,0,1782.19493892,4003.116926,12,4,15.903,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,128.1, 1.8, -9,0,0,1024,1024,1024,1086,0,0,0,9,125,-89.9,84,3.995,3.982,4.001,4.002,0,0,10.594,98.51,2151.910685659,297.900272,6,P-GPS,
296600,2022-05-04 17:26:54,40.2734165637261,-7.4991888659006,298.228356,,,2152.238769659,46.259844,0,1782.20478144,4003.1497344,12,4,15.903,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0,128.5, 2, -8.8,0,0,1024,1024,1024,1086,0,0,0,9,125.6,-89.9,84,3.995,3.982,4.001,4.002,0,0,10.594,98.51,2152.238769659,298.228356,6,P-GPS,
296700,2022-05-04 17:26:54,40.2734166485615,-7.49918887452295,297.900272,,,2151.910685659,46.259844,0.223694,1782.2179048,4003.1825428,12,4,15.903,2152.894937659,298.884524,23.1299596,1782.7756476,0.223694,0,0.223694,129, 2.2, -8.7,0,0,1024,1024,1024,1085,0,0,0,9,126.1,-89.9,84,3.995,3.982,4.001,4.002,0,0,10.594,98.51,2151.910685659,297.900272,6,P-GPS,
296800,2022-05-04 17:26:54,40.2734167657053,-7.49918897583556,297.900272,,,2151.910685659,46.259844,0,1782.2179048,4003.2153512,12,4,15.903,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,129.4, 2.1, -8.3,0,0,1024,1024,1024,1086,0,0,0,9,126.6,-89.9,84,3.995,3.982,4.001,4.002,0,0,10.594,98.51,2151.910685659,297.900272,6,P-GPS,
296900,2022-05-04 17:26:54,40.2734168684666,-7.49918890901235,297.900272,,,2151.910685659,46.259844,0.223694,1782.2507132,4003.2481596,12,4,15.903,2152.894937659,298.884524,23.1299596,1782.7756476,0.223694,0,0,129.8, 2.3, -8.3,0,0,1024,1024,1024,1084,0,0,0,9,127.2,-89.9,84,3.995,3.982,4.001,4.002,0,0,10.594,98.51,2151.910685659,297.900272,6,P-GPS,
297000,2022-05-04 17:26:54,40.2734169864441,-7.49918885440414,297.900272,,,2151.910685659,46.259844,0.223694,1782.28680244,4003.3137764,12,4,15.903,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,130.2, 2.3, -8.1,0,0,1024,1024,1024,1084,0,0,0,9,127.6,-89.9,84,3.995,3.982,4.001,4.002,0,0,10.594,98.51,2151.910685659,297.900272,6,P-GPS,
297100,2022-05-04 17:26:54,40.2734171377722,-7.49918880626268,297.900272,,,2151.910685659,46.259844,0,1782.32617252,4003.3793932,12,4,15.903,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0,130.6, 2.5, -7.9,0,0,1024,1024,1024,1079,0,0,0,8,128.1,-89.9,84,3.995,3.982,4.001,4.002,0,0,10.594,98.51,2151.910685659,297.900272,6,P-GPS,
297200,2022-05-04 17:26:54,40.2734172540821,-7.49918877392887,297.900272,,,2151.910685659,46.259844,0,1782.35570008,4003.4122016,12,4,15.903,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0,131, 2.7, -7.9,0,0,1024,1024,1024,1047,0,0,0,3,128.6,-89.9,84,3.995,3.982,4.001,4.002,0,0,10.594,98.51,2151.910685659,297.900272,6,P-GPS,
297300,2022-05-04 17:26:54,40.2734173374585,-7.49918875883976,297.900272,,,2151.910685659,46.259844,0,1782.37538512,4003.44501,12,4,15.875,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0,131.3, 2.6, -8.1,0,0,1024,1024,1024,1024,0,0,0,0,128.9,-89.9,84,3.991,3.976,3.998,4,0,0,11.028,98.51,2151.910685659,297.900272,6,P-GPS,
297400,2022-05-04 17:26:54,40.2734174122887,-7.49918873800242,297.900272,,,2151.910685659,46.259844,0,1782.39507016,4003.4778184,12,4,15.875,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0,131.4, 2.5, -7.9,0,0,1032,1024,1024,1024,1,0,0,0,129,-89.9,84,3.991,3.976,3.998,4,0,0,11.028,98.51,2151.910685659,297.900272,6,P-GPS,
297500,2022-05-04 17:26:54,40.273417481908,-7.4991886956092,297.900272,,,2151.910685659,46.259844,0,1782.41803604,4003.5106268,12,4,15.875,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,131.4, 2.6, -7.8,0,0,1072,1024,1024,1024,7,0,0,0,129.2,-89.9,84,3.991,3.976,3.998,4,0,0,11.028,98.51,2151.910685659,297.900272,6,P-GPS,
297600,2022-05-04 17:26:54,40.2734174518925,-7.49918869920185,297.900272,,,2151.910685659,46.259844,0,1782.41147436,4003.5106268,12,4,15.875,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0,131.3, 2.7, -7.8,0,0,1105,1024,1024,1024,12,0,0,0,129.2,-89.9,84,3.991,3.976,3.998,4,0,0,11.028,98.51,2151.910685659,297.900272,6,P-GPS,
297700,2022-05-04 17:26:55,40.2734174825333,-7.49918869920185,297.572188,,,2151.582601659,46.259844,0,1782.41803604,4003.5106268,12,4,15.875,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,131.3, 2.9, -8,0,0,1157,1024,1024,1024,20,0,0,0,129.4,-89.9,84,3.991,3.976,3.998,4,0,0,11.028,98.51,2151.582601659,297.572188,6,P-GPS,
297800,2022-05-04 17:26:55,40.2734175267228,-7.49918870423155,297.572188,,,2151.582601659,46.259844,0,1782.42459772,4003.5434352,12,4,15.875,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0.223694,131.3, 2.5, -8.1,0,0,1189,1024,1024,1024,25,0,0,0,129.5,-89.9,84,3.991,3.976,3.998,4,0,0,11.028,98.51,2151.582601659,297.572188,6,P-GPS,
297900,2022-05-04 17:26:55,40.2734175984264,-7.49918872219478,297.572188,,,2151.582601659,46.259844,0,1782.4311594,4003.5434352,12,4,15.875,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0,131.4, 1.6, -8,0,0,1221,1024,1024,1024,30,0,0,0,129.6,-89.9,84,3.991,3.976,3.998,4,0,0,11.028,98.51,2151.582601659,297.572188,6,P-GPS,
298000,2022-05-04 17:26:55,40.2734176542885,-7.49918872794301,297.900272,,,2151.910685659,46.259844,0,1782.44100192,4003.5762436,13,4,15.875,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0,131.4, -0.5, -7.9,0,0,1250,1024,1024,1024,34,0,0,0,129.7,-89.9,84,3.991,3.976,3.998,4,0,0,11.028,98.51,2151.910685659,297.900272,6,P-GPS,
298100,2022-05-04 17:26:55,40.2734176991033,-7.49918868411273,297.900272,,,2151.910685659,46.259844,0,1782.46068696,4003.609052,13,4,15.875,2152.894937659,298.884524,23.1299596,1782.7756476,0,0,0,131.6, -2.8, -7.9,0,0,1253,1024,1024,1024,35,0,0,0,129.8,-89.9,84,3.991,3.976,3.998,4,0,0,11.028,98.51,2151.910685659,297.900272,6,P-GPS,
298200,2022-05-04 17:26:55,40.2734176928501,-7.49918859717071,297.900272,,,2151.910685659,46.259844,0.223694,1782.480372,4003.609052,13,4,15.875,2152.894937659,298.884524,23.1299596,1782.7756476,0,0.223694,0,131.7, -4.5, -8.2,0,0,1254,1024,1024,1024,35,0,0,0,129.8,-89.9,84,3.991,3.976,3.998,4,0,0,11.028,98.51,2151.910685659,297.900272,6,P-GPS,
298300,2022-05-04 17:26:55,40.2734176476184,-7.49918844699813,297.900272,,,2151.910685659,46.259844,0.3131716,1782.50661872,4003.6746688,13,4,15.871,2152.894937659,298.884524,23.1299596,1782.7756476,-0.223694,0.223694,0,131.8, -6, -8,0,0,1254,1024,1024,1024,35,0,0,0,129.8,-89.9,84,3.996,3.983,4.003,4.004,0,0,10.48,98.51,2151.910685659,297.900272,6,P-GPS,
298400,2022-05-04 17:26:55,40.2734175390208,-7.49918820413528,297.900272,,,2151.910685659,46.259844,0.6263432,1782.5459888,4003.7402856,13,4,15.871,2152.894937659,298.884524,23.1299596,1782.7756476,-0.447388,0.447388,0,132, -7.2, -8.3,0,0,1257,1024,1024,1024,35,0,0,0,129.9,-89.9,84,3.996,3.983,4.003,4.004,0,0,10.48,98.51,2151.910685659,297.900272,6,P-GPS,
298500,2022-05-04 17:26:55,40.2734174627314,-7.49918784846337,297.900272,,,2151.910685659,46.259844,1.11847,1782.61488644,4003.8387108,13,4,15.871,2152.894937659,298.884524,23.1299596,1782.7756476,-0.671082,0.894776,0.223694,132, -8, -7.9,0,0,1273,1024,1024,1024,38,0,0,0,129.9,-89.9,84,3.996,3.983,4.003,4.004,0,0,10.48,98.51,2151.910685659,297.900272,6,P-GPS,
298600,2022-05-04 17:26:56,40.2734171740409,-7.49918736633034,297.900272,,,2151.910685659,46.259844,1.4316416,1782.6772224,4004.0355612,13,4,15.871,2152.894937659,298.884524,23.1299596,1782.7756476,-0.894776,1.11847,0,132, -7.5, -8.3,0,0,1279,1024,1024,1024,39,0,0,0,129.9,-89.9,84,3.996,3.983,4.003,4.004,0,0,10.48,98.51,2151.910685659,297.900272,6,P-GPS,
298700,2022-05-04 17:26:56,40.2734167306872,-7.49918672468383,297.900272,,,2151.910685659,46.259844,1.7448132,1782.74940088,4004.26522,13,4,15.871,2152.894937659,298.884524,23.1299596,1782.7756476,-1.11847,1.342164,0,132.1, -7, -8.2,0,0,1291,1024,1024,1024,40,0,0,0,130,-89.9,84,3.996,3.983,4.003,4.004,0,0,10.48,98.51,2151.910685659,297.900272,6,P-GPS,
298800,2022-05-04 17:26:56,40.2734162131286,-7.49918598316179,297.900272,,,2151.910685659,46.259844,1.7448132,1782.83142188,4004.5276872,13,4,15.871,2152.894937659,298.884524,23.1299596,1782.83142188,-1.342164,1.342164,0,132.2, -7, -8.9,0,0,1300,1024,1024,1024,42,0,0,0,130,-89.9,84,3.996,3.983,4.003,4.004,0,0,10.48,98.51,2151.910685659,297.900272,6,P-GPS,
298900,2022-05-04 17:26:56,40.2734154300164,-7.4991849125534,297.900272,,,2151.910685659,46.259844,2.2145706,1782.94297044,4004.9541964,13,4,15.871,2152.894937659,298.884524,23.1299596,1782.94297044,-1.565858,1.565858,0,132.2, -7, -9.6,0,0,1314,1024,1024,1024,44,0,0,0,130,-89.9,84,3.996,3.983,4.003,4.004,0,0,10.48,98.51,2151.910685659,297.900272,6,P-GPS,
299000,2022-05-04 17:26:56,40.2734147315312,-7.49918393966498,297.900272,,,2151.910685659,46.259844,2.2145706,1783.04467648,4005.3150888,13,4,15.871,2152.894937659,298.884524,23.1299596,1783.04467648,-1.789552,1.789552,0,132.2, -7.4, -9.3,0,0,1320,1024,1024,1024,45,0,0,0,130,-89.9,84,3.996,3.983,4.003,4.004,0,0,10.48,98.51,2151.910685659,297.900272,6,P-GPS,
299100,2022-05-04 17:26:56,40.2734138946413,-7.49918281947808,297.900272,,,2151.910685659,46.259844,2.8409138,1783.15950588,4005.7744064,13,4,15.871,2152.894937659,298.884524,23.1299596,1783.15950588,-2.013246,2.013246,0,132.4, -9.1, -9.2,0,0,1323,1024,1024,1024,45,0,0,0,130,-89.9,84,3.996,3.983,4.003,4.004,0,0,10.48,98.51,2151.910685659,297.900272,6,P-GPS,
299200,2022-05-04 17:26:56,40.2734130239839,-7.49918165833503,297.900272,,,2151.910685659,46.259844,3.1540854,1783.27433528,4006.2009156,13,4,15.871,2152.894937659,298.884524,23.1299596,1783.27433528,-2.23694,2.23694,0,132.5, -9.4, -8.6,0,0,1326,1024,1024,1024,46,0,0,0,130.1,-89.9,84,3.996,3.983,4.003,4.004,0,0,10.48,98.51,2151.910685659,297.900272,6,P-GPS,
299300,2022-05-04 17:26:56,40.2734118592165,-7.49918046198405,298.228356,,,2152.238769659,46.259844,3.4896264,1783.34651376,4006.7586584,13,4,15.876,2152.894937659,298.884524,23.1299596,1783.34651376,-2.460634,2.460634,0,132.5, -9.6, -8.7,0,0,1333,1024,1024,1024,47,0,0,0,130.1,-89.9,84,3.996,3.983,4.003,4.004,0,0,10.48,98.51,2152.238769659,298.228356,6,P-GPS,
299400,2022-05-04 17:26:56,40.2734107721976,-7.49917908887491,298.228356,,,2152.238769659,46.259844,3.802798,1783.47446652,4007.3164012,13,4,15.876,2152.894937659,298.884524,23.1299596,1783.47446652,-2.684328,2.684328,0,132.4, -9.7, -9.5,0,0,1341,1024,1024,1024,48,0,0,0,130.1,-89.9,84,3.996,3.983,4.003,4.004,0,0,10.48,98.51,2152.238769659,298.228356,6,P-GPS,
299500,2022-05-04 17:26:56,40.2734094877852,-7.49917747649557,298.228356,,,2152.238769659,46.259844,4.1159696,1783.62210432,4007.9397608,13,4,15.876,2152.894937659,298.884524,23.1299596,1783.62210432,-2.908022,2.908022,0,132.4, -8.9, -9.6,0,0,1342,1024,1024,1024,48,0,0,0,130.1,-89.9,84,3.996,3.983,4.003,4.004,0,0,10.48,98.51,2152.238769659,298.228356,6,P-GPS,
299600,2022-05-04 17:26:57,40.2734082348474,-7.49917582962684,297.900272,,,2151.910685659,46.259844,4.585727,1783.78614632,4008.5959288,13,4,15.876,2152.894937659,298.884524,23.1299596,1783.78614632,-3.131716,3.35541,0,132.5, -7.7, -8.9,0,0,1350,1024,1024,1024,49,0,0,0,130.1,-89.9,84,3.996,3.983,4.003,4.004,0,0,10.48,98.51,2151.910685659,297.900272,6,P-GPS,
299700,2022-05-04 17:26:57,40.2734069231292,-7.49917400456288,297.900272,,,2151.910685659,46.259844,4.8988986,1783.97971588,4009.3177136,13,4,15.876,2152.894937659,298.884524,23.1299596,1783.97971588,-3.35541,3.579104,0.223694,132.6, -8.2, -8.7,0,0,1355,1024,1024,1024,50,0,0,0,130.2,-89.9,84,3.996,3.983,4.003,4.004,0,0,10.48,98.51,2151.910685659,297.900272,6,P-GPS,
299800,2022-05-04 17:26:57,40.2734054352786,-7.49917225566301,297.572188,,,2151.582601659,46.259844,5.0554844,1784.12407284,4010.0394984,12,4,15.876,2152.894937659,298.884524,23.1299596,1784.12407284,-3.579104,3.579104,0.223694,132.8, -9.5, -9.2,0,0,1354,1024,1024,1024,50,0,0,0,130.2,-89.9,84,3.996,3.983,4.003,4.004,0,0,10.48,98.51,2151.582601659,297.572188,6,P-GPS,
299900,2022-05-04 17:26:57,40.2734037967252,-7.49917016043211,297.572188,,,2151.582601659,46.259844,5.368656,1784.32420408,4010.8597084,12,4,15.876,2152.894937659,298.884524,23.1299596,1784.32420408,-3.802798,3.802798,0,132.7, -9.7, -9.7,0,0,1352,1024,1024,1024,50,0,0,0,130.2,-89.9,84,3.996,3.983,4.003,4.004,0,0,10.48,98.51,2151.582601659,297.572188,6,P-GPS,
300000,2022-05-04 17:26:57,40.2734021208609,-7.49916804580092,297.900272,,,2151.910685659,46.259844,5.704197,1784.52433532,4011.7127268,12,4,15.876,2152.894937659,298.884524,23.1299596,1784.52433532,-4.026492,4.026492,0,132.7, -9.4, -10.3,0,0,1349,1024,1024,1024,49,0,0,0,130.2,-89.9,84,3.996,3.983,4.003,4.004,0,0,10.48,98.51,2151.910685659,297.900272,6,P-GPS,
300100,2022-05-04 17:26:57,40.2734002630278,-7.49916568758836,297.900272,,,2151.910685659,46.259844,6.0173686,1784.74743244,4012.6641704,12,4,15.876,2152.894937659,298.884524,23.1299596,1784.74743244,-4.250186,4.250186,0,132.7, -8.7, -10.3,0,0,1348,1024,1024,1024,49,0,0,0,130.2,-89.9,84,3.996,3.983,4.003,4.004,0,0,10.48,98.51,2151.910685659,297.900272,6,P-GPS,
300200,2022-05-04 17:26:57,40.2733981048314,-7.49916329704199,297.900272,,,2151.910685659,46.259844,6.0173686,1784.9245978,4013.6812308,12,4,15.876,2152.894937659,298.884524,23.1299596,1784.9245978,-4.250186,4.47388,0,132.6, -8.1, -10.2,0,0,1347,1024,1024,1024,49,0,0,0,130.3,-89.9,84,3.996,3.983,4.003,4.004,0,0,10.48,98.51,2151.910685659,297.900272,6,P-GPS,
300300,2022-05-04 17:26:57,40.273396170292,-7.49916076853803,297.900272,,,2151.910685659,46.259844,6.3305402,1785.17394164,4014.6982912,12,4,15.904,2152.894937659,298.884524,23.1299596,1785.17394164,-4.47388,4.47388,0,132.6, -8, -10.3,0,0,1349,1024,1024,1024,49,0,0,0,130.3,-89.9,84,3.993,3.977,3.997,3.998,0,0,10.684,98.51,2151.910685659,297.900272,6,P-GPS,
