,altitude_above_seaLevel(feet), compass_heading(degrees),latitude,longitude
3180,2151.254517659,205.6,40.2732513410165,-7.49894644782871
3181,2151.254517659,206.5,40.2732512392974,-7.49894633358258
3182,2150.926433659,207.4,40.2732511425809,-7.49894624161085
3183,2150.926433659,208.2,40.2732509772873,-7.49894619275087
3184,2150.926433659,209.0,40.2732509087103,-7.49894614820207
3185,2151.254517659,209.9,40.2732508557663,-7.4989461144312
3186,2151.254517659,210.9,40.2732508017801,-7.49894608281592
3187,2151.254517659,211.8,40.2732507436251,-7.49894615107618
3188,2151.254517659,212.7,40.2732506992272,-7.49894612592766
3189,2151.254517659,213.6,40.2732506792169,-7.49894608066033
3190,2151.254517659,214.6,40.2732506635838,-7.49894601024448
3191,2151.582601659,215.4,40.2732506933909,-7.49894584282719
3192,2151.582601659,216.3,40.2732506687949,-7.498945751574
3193,2151.582601659,217.0,40.2732506262729,-7.49894567684697
3194,2151.582601659,217.4,40.273250594173,-7.49894562295728
3195,2151.582601659,217.5,40.2732506281489,-7.49894558487524
3196,2151.582601659,217.4,40.2732506079301,-7.49894554391908
3197,2151.582601659,217.3,40.2732505827088,-7.49894547565881
3198,2151.582601659,217.2,40.2732505353927,-7.49894542464325
3199,2151.582601659,217.2,40.2732504536839,-7.49894541099119
3200,2151.582601659,217.2,40.2732503625953,-7.49894543039148
3201,2151.582601659,217.2,40.2732502712982,-7.49894535279034
3202,2151.582601659,217.2,40.2732501900063,-7.49894528381154
3203,2151.582601659,217.3,40.2732501178857,-7.49894520764745
3204,2151.910685659,217.3,40.2732500459736,-7.4989451199869
3205,2151.910685659,217.4,40.2732500065783,-7.49894505891193
3206,2151.910685659,217.3,40.2732499782304,-7.49894499855548
3207,2151.910685659,217.3,40.2732499588454,-7.4989449274211
3208,2151.910685659,217.4,40.2732499563441,-7.49894488071671
3209,2151.910685659,217.4,40.2732499751038,-7.498944875687
3210,2151.910685659,217.4,40.2732499946972,-7.49894489005758
3211,2151.910685659,217.4,40.273250018251,-7.49894491808022
3212,2151.910685659,217.4,40.2732500691106,-7.49894495256962
3213,2151.910685659,217.4,40.2732500495171,-7.49894496837726
3214,2151.910685659,217.3,40.2732500407626,-7.49894499927401
3215,2151.910685659,217.3,40.2732500478496,-7.49894506753428
3216,2151.582601659,217.3,40.2732500484749,-7.49894510705338
3217,2151.582601659,217.3,40.2732500597307,-7.49894518321746
3218,2151.582601659,217.3,40.2732499926128,-7.4989451939954
3219,2151.582601659,217.3,40.2732498642132,-7.4989452284848
3220,2151.910685659,217.3,40.2732496874554,-7.49894531255271
3221,2151.910685659,217.3,40.273249437118,-7.49894539087238
3222,2151.910685659,217.2,40.2732491184119,-7.49894560930523
3223,2151.582601659,217.1,40.273248670681,-7.49894592330245
3224,2151.582601659,217.1,40.2732481985626,-7.49894626891496
3225,2151.582601659,217.1,40.2732476322288,-7.49894682361944
3226,2151.582601659,217.0,40.2732470533886,-7.49894728060396
3227,2151.582601659,217.1,40.2732463292652,-7.49894781447109
3228,2151.582601659,217.0,40.2732455922184,-7.49894838426468
3229,2151.582601659,217.1,40.273244764083,-7.49894910710497
3230,2151.582601659,217.0,40.273243936156,-7.49894981198203
3231,2151.582601659,217.0,40.2732430031748,-7.4989506476314
3232,2151.582601659,217.0,40.2732420253789,-7.49895153573338
3233,2151.582601659,217.0,40.2732408799965,-7.4989525502965
3234,2151.582601659,217.0,40.2732397096012,-7.49895359791195
3235,2151.582601659,217.0,40.2732384483258,-7.49895477845529
3236,2151.582601659,217.0,40.2732372014327,-7.49895594175393
3237,2151.582601659,216.9,40.2732358661608,-7.49895720133547
3238,2151.582601659,216.9,40.2732346636656,-7.49895847959877
3239,2151.582601659,216.8,40.2732331134911,-7.4989599856358
3240,2151.582601659,216.8,40.2732315483089,-7.49896151251017
3241,2151.582601659,216.9,40.2732297957384,-7.49896321973535
3242,2151.910685659,216.9,40.2732280100258,-7.49896504336225
3243,2151.910685659,217.0,40.2732261653245,-7.49896694027911
3244,2151.582601659,217.1,40.273224345636,-7.49896883504039
3245,2151.582601659,217.2,40.2732223548176,-7.49897092667865
3246,2151.582601659,217.3,40.273220585155,-7.49897294790106
3247,2151.582601659,217.4,40.2732186118456,-7.49897508193253
3248,2151.910685659,217.4,40.2732166385362,-7.49897723751988
3249,2151.910685659,217.4,40.2732144057181,-7.49897967908182
3250,2151.910685659,217.5,40.27321224106,-7.49898205094644
3251,2151.910685659,217.5,40.2732097879199,-7.49898478494973
3252,2151.910685659,217.5,40.2732075396771,-7.4989872423193
3253,2151.910685659,217.5,40.273205117803,-7.49898985489117
3254,2151.910685659,217.5,40.2732027913949,-7.49899238770631
3255,2151.910685659,217.5,40.273200339297,-7.49899502183405
3256,2151.910685659,217.5,40.2731979837071,-7.49899766314708
3257,2151.910685659,217.5,40.2731954801243,-7.4990005113965
3258,2151.910685659,217.6,40.27319306096,-7.49900327557801
3259,2152.238769659,217.6,40.2731905890602,-7.49900624238474
3260,2152.238769659,217.6,40.2731880652586,-7.49900913662002
3261,2152.238769659,217.6,40.2731853273883,-7.49901225719197
3262,2152.238769659,217.5,40.2731827345928,-7.49901521034664
3263,2152.566853659,217.5,40.2731800507086,-7.49901822457628
3264,2152.566853659,217.5,40.2731774579131,-7.49902120000536
3265,2152.238769659,217.6,40.2731746764787,-7.49902440823786
3266,2152.238769659,217.6,40.2731720292801,-7.49902747276454
3267,2152.238769659,217.6,40.2731692609774,-7.49903069680469
3268,2152.238769659,217.6,40.2731666535911,-7.49903376133137
3269,2152.238769659,217.5,40.2731636760138,-7.49903713913675
3270,2152.238769659,217.5,40.273160837675,-7.49904037036219
3271,2152.238769659,217.5,40.2731578688522,-7.49904378337549
3272,2152.238769659,217.5,40.2731548606341,-7.49904718129968
3273,2152.238769659,217.5,40.273151870342,-7.49905057275711
3274,2152.238769659,217.5,40.273149004489,-7.49905383272372
3275,2151.910685659,217.5,40.2731459716749,-7.49905730106376
3276,2151.910685659,217.4,40.2731431614756,-7.49906052654097
3277,2151.910685659,217.4,40.2731400292352,-7.49906405739304
3278,2151.910685659,217.5,40.2731370383177,-7.4990674445393
3279,2151.910685659,217.5,40.273133896489,-7.49907103790341
3280,2151.910685659,217.6,40.2731309801934,-7.4990745392958
3281,2151.910685659,217.6,40.2731278300271,-7.49907817074195
3282,2151.910685659,217.6,40.2731248009649,-7.49908163764494
3283,2151.910685659,217.5,40.2731215661717,-7.4990852913655
3284,2151.910685659,217.5,40.273118464989,-7.49908879419494
3285,2151.910685659,217.4,40.2731150965851,-7.49909262179955
3286,2151.910685659,217.5,40.2731119795609,-7.49909617708162
3287,2151.910685659,217.5,40.2731087091243,-7.49909990984038
3288,2151.582601659,217.5,40.2731055666703,-7.49910345506304
3289,2151.582601659,217.5,40.2731021336498,-7.49910713465064
3290,2151.582601659,217.5,40.2730989370012,-7.49911069065124
3291,2151.582601659,217.5,40.2730955738084,-7.4991144701144
3292,2151.582601659,217.5,40.2730923746585,-7.49911806707115
3293,2151.254517659,217.5,40.2730890022943,-7.49912195287662
3294,2151.254517659,217.5,40.2730857941815,-7.49912553905544
3295,2151.254517659,217.5,40.2730824020154,-7.49912929552566
3296,2151.582601659,217.5,40.2730791718078,-7.49913286445978
3297,2151.582601659,217.5,40.2730757817261,-7.49913658356649
3298,2151.582601659,217.5,40.2730725340095,-7.49914015106355
3299,2151.254517659,217.5,40.2730690959864,-7.49914390034848
3300,2151.254517659,217.5,40.2730658217979,-7.49914747431231
3301,2151.254517659,217.5,40.2730623793975,-7.49915125305693
3302,2151.254517659,217.5,40.2730590804045,-7.49915488665868
3303,2150.926433659,217.5,40.2730556440489,-7.49915866396624
3304,2150.926433659,217.5,40.2730523586045,-7.4991622436783
3305,2150.926433659,217.5,40.2730488784764,-7.49916598146677
3306,2150.926433659,217.5,40.2730455986599,-7.49916957626794
3307,2150.926433659,217.5,40.2730421154052,-7.49917335932374
3308,2150.926433659,217.5,40.2730387897317,-7.49917695699902
3309,2151.254517659,217.6,40.2730352739602,-7.49918074005482
3310,2150.926433659,217.6,40.2730319095168,-7.49918442682772
3311,2150.926433659,217.6,40.2730284625307,-7.49918820485381
3312,2150.926433659,217.6,40.2730251516566,-7.49919179821793
3313,2150.926433659,217.6,40.2730216323416,-7.49919555828079
3314,2150.926433659,217.6,40.273018433817,-7.49919907188817
3315,2150.926433659,217.6,40.2730151219006,-7.49920261998495
3316,2150.926433659,217.6,40.2730119961219,-7.49920595036741
3317,2150.926433659,217.6,40.2730087190152,-7.49920941224069
3318,2150.926433659,217.5,40.2730056188747,-7.49921266645906
3319,2150.926433659,217.6,40.2730022948687,-7.49921601193063
3320,2150.926433659,217.6,40.2729992370417,-7.4992192144149
3321,2150.926433659,217.6,40.2729960739521,-7.49922256994587
3322,2150.926433659,217.6,40.2729930967917,-7.49922570273282
3323,2150.926433659,217.6,40.2729899380793,-7.49922897132177
3324,2150.926433659,217.6,40.2729870501316,-7.49923198195877
3325,2150.926433659,217.6,40.2729840892296,-7.49923510037514
3326,2150.926433659,217.6,40.272981326138,-7.49923800323277
3327,2150.926433659,217.6,40.2729784657044,-7.49924102536623
3328,2150.926433659,217.7,40.2729758212156,-7.49924378954775
3329,2150.926433659,217.7,40.2729731200309,-7.49924661983394
3330,2150.926433659,217.7,40.2729706185324,-7.49924924893197
3331,2150.926433659,217.7,40.2729680647154,-7.49925196425351
3332,2150.926433659,217.7,40.2729657062074,-7.49925443743072
3333,2150.926433659,217.7,40.2729633802161,-7.49925685599973
3334,2150.926433659,217.6,40.2729613946087,-7.49925892967476
3335,2150.926433659,217.6,40.2729595845086,-7.49926083665104
3336,2151.254517659,217.5,40.2729581769076,-7.49926236711805
3337,2151.254517659,217.5,40.2729569045848,-7.4992637625016
3338,2151.254517659,217.5,40.2729558602962,-7.49926488987378
3339,2151.254517659,217.5,40.2729549070963,-7.49926587282162
3340,2151.254517659,217.5,40.2729544026695,-7.49926645842285
3341,2151.254517659,217.6,40.2729540007956,-7.49926689959972
3342,2151.582601659,217.6,40.2729537398276,-7.49926715898873
3343,2151.582601659,217.5,40.2729535245083,-7.49926732568749
3344,2151.582601659,217.5,40.2729535768269,-7.49926719204107
3345,2151.910685659,217.5,40.2729534909493,-7.49926733143572
3346,2151.582601659,217.6,40.2729533752646,-7.49926750244565
3347,2151.582601659,217.6,40.2729531591115,-7.49926775321231
3348,2151.582601659,217.6,40.2729527099215,-7.49926830504268
3349,2151.582601659,217.7,40.2729523024197,-7.49926882813187
3350,2151.254517659,217.7,40.2729518061221,-7.49926945612632
3351,2151.254517659,217.7,40.2729511664171,-7.49927026159746
3352,2150.926433659,217.7,40.2729504512567,-7.49927113029916
3353,2150.926433659,217.7,40.2729493021223,-7.4992726068765
3354,2150.926433659,217.6,40.2729483624711,-7.49927367029959
3355,2150.598349659,217.6,40.2729472227166,-7.49927487527292
3356,2150.598349659,217.5,40.272946037522,-7.49927611545417
3357,2150.598349659,217.5,40.2729444669204,-7.4992776387359
3358,2150.598349659,217.4,40.272943138527,-7.49927903843062
3359,2150.598349659,217.4,40.2729416931982,-7.49928057608293
3360,2150.926433659,217.4,40.2729402524552,-7.49928210798701
3361,2150.926433659,217.4,40.2729387483462,-7.49928380371572
3362,2150.926433659,217.4,40.2729371623199,-7.49928544124358
3363,2150.926433659,217.4,40.2729353826521,-7.49928717864698
3364,2150.926433659,217.4,40.2729336198679,-7.49928892108009
3365,2151.254517659,217.3,40.2729317132597,-7.49929079212991
3366,2151.254517659,217.3,40.2729298402103,-7.49929267467619
3367,2151.254517659,217.3,40.272927826255,-7.49929465853509
3368,2151.254517659,217.3,40.2729258408561,-7.49929660862311
3369,2151.254517659,217.3,40.2729236720293,-7.49929873690635
3370,2151.582601659,217.4,40.2729216147182,-7.49930061226735
3371,2151.582601659,217.4,40.2729192530836,-7.49930290293817
3372,2151.582601659,217.4,40.2729169504378,-7.49930515624548
3373,2151.582601659,217.4,40.2729144752029,-7.49930761145947
3374,2151.582601659,217.4,40.2729119628655,-7.49931005948817
3375,2151.582601659,217.4,40.2729093371364,-7.49931264044476
3376,2151.582601659,217.4,40.2729067639343,-7.49931514811137
3377,2151.582601659,217.4,40.2729039722863,-7.49931783469174
3378,2151.910685659,217.4,40.2729012056511,-7.4993203926554
3379,2151.582601659,217.4,40.2728983141599,-7.4993232775498
3380,2151.910685659,217.4,40.2728955104223,-7.49932607909483
3381,2151.582601659,217.5,40.272892509708,-7.49932908110948
3382,2151.582601659,217.5,40.2728897238963,-7.49933203426414
3383,2151.582601659,217.5,40.2728866571064,-7.4993351375914
3384,2151.582601659,217.5,40.2728836755687,-7.49933813026517
3385,2151.582601659,217.5,40.2728804603689,-7.49934132340856
3386,2151.582601659,217.5,40.2728774238029,-7.49934436494231
3387,2151.582601659,217.5,40.2728744887475,-7.49934738994989
3388,2151.582601659,217.5,40.2728714473873,-7.49935046022481
3389,2151.582601659,217.5,40.2728681144184,-7.49935376976992
3390,2151.254517659,217.5,40.2728648685778,-7.49935699596566
3391,2151.254517659,217.6,40.2728611222707,-7.49936063172298
3392,2151.254517659,217.6,40.2728578499581,-7.49936389815635
3393,2151.254517659,217.5,40.2728545026068,-7.49936724219086
3394,2151.254517659,217.5,40.2728512786525,-7.49937046407542
3395,2151.254517659,217.5,40.2728480911753,-7.49937365218911
3396,2151.254517659,217.5,40.272844756122,-7.49937698329009
3397,2151.254517659,217.5,40.2728411794857,-7.4993805543798
3398,2151.254517659,217.5,40.2728377481328,-7.49938400116397
3399,2151.254517659,217.5,40.2728340737378,-7.49938781727211
3400,2150.926433659,217.5,40.2728306023642,-7.49939133734626
3401,2150.926433659,217.5,40.2728269398503,-7.4993950277118
3402,2150.926433659,217.6,40.2728234413794,-7.49939856431211
3403,2151.254517659,217.6,40.2728197523936,-7.49940231359704
3404,2151.254517659,217.6,40.2728162785187,-7.49940587965705
3405,2151.254517659,217.6,40.2728125520135,-7.49940966199432
3406,2150.926433659,217.6,40.2728089672481,-7.49941328553665
3407,2150.926433659,217.6,40.2728051408997,-7.49941711888949
3408,2150.926433659,217.6,40.2728014881826,-7.49942077548416
3409,2150.926433659,217.6,40.2727976462012,-7.49942466128963
3410,2150.926433659,217.6,40.2727939557562,-7.49942838039633
3411,2150.926433659,217.7,40.2727900264381,-7.49943231506177
3412,2150.926433659,217.7,40.2727861990476,-7.49943610314728
3413,2150.926433659,217.7,40.2727822180361,-7.4994401089471
3414,2150.926433659,217.7,40.2727784356688,-7.49944391930701
3415,2151.254517659,217.7,40.2727744775859,-7.49944791720301
3416,2150.926433659,217.6,40.272770418826,-7.49945204515279
3417,2150.926433659,217.6,40.2727662956579,-7.49945618172491
3418,2151.254517659,217.6,40.2727624309564,-7.49946007902684
3419,2151.254517659,217.6,40.2727584655781,-7.49946411069371
3420,2151.254517659,217.6,40.2727546638257,-7.49946794404655
3421,2151.254517659,217.6,40.2727507834912,-7.49947171919853
3422,2151.254517659,217.5,40.2727469006554,-7.49947557410724
3423,2151.254517659,217.5,40.2727427718594,-7.49947968481232
3424,2151.254517659,217.5,40.272738832953,-7.49948362594452
3425,2151.254517659,217.5,40.2727345847204,-7.49948791771893
3426,2151.254517659,217.5,40.2727306122551,-7.49949193214111
3427,2151.254517659,217.5,40.2727264059191,-7.49949618439642
3428,2151.254517659,217.5,40.2727223761325,-7.49950023618211
3429,2150.926433659,217.5,40.2727179859517,-7.4995046235209
3430,2151.254517659,217.5,40.2727139161444,-7.49950868392893
3431,2151.254517659,217.5,40.2727096414399,-7.49951296851806
3432,2151.254517659,217.4,40.2727055426594,-7.49951702677051
3433,2151.254517659,217.4,40.2727011126664,-7.49952119280232
3434,2151.254517659,217.5,40.2726969649023,-7.49952525177331
3435,2151.254517659,217.4,40.2726926097395,-7.4995295701333
3436,2151.254517659,217.4,40.2726884723974,-7.49953369808307
3437,2151.254517659,217.4,40.2726841368282,-7.49953805236952
3438,2151.254517659,217.4,40.2726800359632,-7.49954226582426
3439,2150.926433659,217.4,40.272675666835,-7.49954667328186
3440,2151.254517659,217.4,40.27267148843,-7.49955088601807
3441,2151.254517659,217.4,40.2726670628143,-7.49955534305418
3442,2151.254517659,217.4,40.2726628058272,-7.49955976416383
3443,2151.254517659,217.4,40.2726582651521,-7.49956438502458
3444,2151.254517659,217.4,40.2726539985768,-7.49956871056987
3445,2151.254517659,217.4,40.2726495998499,-7.49957314389451
3446,2151.254517659,217.4,40.272645400184,-7.49957740189806
3447,2151.254517659,217.4,40.272641068992,-7.49958179139243
3448,2151.254517659,217.4,40.2726368586956,-7.49958605981465
3449,2151.254517659,217.5,40.2726322661188,-7.49959070726098
3450,2150.926433659,217.5,40.2726277404514,-7.49959522824618
3451,2150.926433659,217.5,40.2726231107721,-7.49959984299943
3452,2150.926433659,217.5,40.2726187068342,-7.49960423824204
3453,2150.926433659,217.5,40.2726140911205,-7.4996088619769
3454,2151.254517659,217.6,40.2726097040663,-7.49961325614172
3455,2150.926433659,217.6,40.2726051302491,-7.49961789460643
3456,2151.254517659,217.6,40.2726007532001,-7.49962230242329
3457,2151.254517659,217.6,40.2725961333175,-7.49962696316241
3458,2151.254517659,217.6,40.2725917183322,-7.49963141301323
3459,2150.926433659,217.6,40.2725870044428,-7.49963624152889
3460,2150.926433659,217.6,40.2725825592337,-7.49964069712794
3461,2150.926433659,217.6,40.2725778912012,-7.49964534565206
3462,2150.926433659,217.7,40.2725734403642,-7.49964979370656
3463,2150.926433659,217.7,40.2725686860372,-7.49965456689548
3464,2150.926433659,217.8,40.2725641982019,-7.49965904836158
3465,2150.926433659,217.8,40.272559450024,-7.49966373891965
3466,2150.926433659,217.7,40.2725549453049,-7.49966819847062
3467,2151.254517659,217.6,40.2725501856628,-7.49967284986885
3468,2151.254517659,217.6,40.2725456045502,-7.49967743408462
3469,2151.254517659,217.6,40.2725406871183,-7.49968238475023
3470,2150.926433659,217.6,40.2725361537387,-7.49968693555439
3471,2150.926433659,217.6,40.2725315975347,-7.49969149426237
3472,2150.926433659,217.5,40.2725273040705,-7.49969591142011
3473,2150.926433659,217.5,40.2725227014885,-7.4997005024619
3474,2150.926433659,217.5,40.2725182788951,-7.49970490309348
3475,2151.254517659,217.5,40.2725135400971,-7.49970959868126
3476,2151.254517659,217.5,40.2725090616416,-7.49971395584182
3477,2151.254517659,217.4,40.2725042664602,-7.49971870460075
3478,2151.254517659,217.5,40.2724997170306,-7.49972322989713
3479,2151.254517659,217.5,40.2724949649966,-7.49972799410444
3480,2151.254517659,217.4,40.2724902874801,-7.49973267675869
3481,2151.254517659,217.4,40.2724855057432,-7.49973743629556
3482,2150.926433659,217.4,40.272480971634,-7.49974199572207
3483,2150.926433659,217.4,40.2724762347119,-7.49974683968611
3484,2150.926433659,217.4,40.2724718026345,-7.49975138905321
3485,2150.926433659,217.4,40.2724671036486,-7.49975607350378
3486,2150.926433659,217.4,40.2724626235256,-7.49976053736592
3487,2151.254517659,217.4,40.2724578797249,-7.49976526564677
3488,2151.254517659,217.4,40.2724533191437,-7.49976983082152
3489,2151.254517659,217.4,40.2724482051522,-7.49977498626793
3490,2151.254517659,217.4,40.272443586416,-7.4997796200622
3491,2151.254517659,217.4,40.2724387529858,-7.49978441013656
3492,2150.926433659,217.4,40.2724341773968,-7.49978895698881
3493,2150.926433659,217.4,40.2724293306264,-7.49979378801932
3494,2150.926433659,217.3,40.2724247449281,-7.49979836325347
3495,2150.926433659,217.2,40.2724198684549,-7.49980320685825
3496,2151.254517659,217.1,40.2724153046428,-7.49980775694388
3497,2151.254517659,217.0,40.2724106971625,-7.4998124561243
3498,2151.254517659,216.9,40.2724062294417,-7.49981692429761
3499,2151.254517659,216.8,40.2724014935618,-7.49982162311877
3500,2151.254517659,216.8,40.2723969577851,-7.49982612326663
3501,2151.254517659,216.9,40.2723921128906,-7.49983081526176
3502,2151.254517659,217.1,40.2723875254206,-7.4998353915737
3503,2151.254517659,217.2,40.2723827110627,-7.49984023230436
3504,2151.254517659,217.2,40.2723781302627,-7.49984485855408
3505,2151.582601659,217.3,40.2723733205948,-7.49984974239648
3506,2151.582601659,217.3,40.2723687447974,-7.49985450372968
3507,2151.582601659,217.3,40.2723638972974,-7.49985931895255
3508,2151.582601659,217.3,40.2723592951323,-7.49986386544554
3509,2151.582601659,217.4,40.2723544730621,-7.49986861204888
3510,2151.582601659,217.4,40.272349827854,-7.49987314848246
3511,2151.582601659,217.4,40.2723449964039,-7.49987792490476
3512,2151.254517659,217.4,40.2723403667246,-7.49988252061699
3513,2151.582601659,217.3,40.2723354674271,-7.4998874145188
3514,2151.254517659,217.3,40.2723306830847,-7.49989220962286
3515,2151.582601659,217.3,40.2723259942082,-7.49989687862506
3516,2151.254517659,217.4,40.27232153149,-7.49990132703882
3517,2151.254517659,217.4,40.2723168209356,-7.4999060348416
3518,2151.254517659,217.4,40.272312559467,-7.49991028997103
3519,2151.254517659,217.4,40.272307760638,-7.49991502543717
3520,2151.254517659,217.4,40.272303145758,-7.49991959097118
3521,2151.254517659,217.4,40.2722982439592,-7.49992446116153
3522,2151.254517659,217.4,40.2722936474219,-7.49992900226554
3523,2151.254517659,217.4,40.2722888465085,-7.49993363677835
3524,2151.254517659,217.4,40.2722843032279,-7.49993811716665
3525,2151.254517659,217.4,40.2722794595841,-7.49994295035276
3526,2151.254517659,217.4,40.2722749243285,-7.49994748570854
3527,2151.254517659,217.4,40.2722703682288,-7.49995219207425
3528,2151.254517659,217.4,40.2722659136397,-7.49995663617684
3529,2151.254517659,217.4,40.2722611833877,-7.49996131128654
3530,2151.254517659,217.4,40.2722566692889,-7.49996579814161
3531,2151.254517659,217.4,40.272251939558,-7.49997064929094
3532,2151.254517659,217.5,40.2722473950267,-7.49997519003569
3533,2151.254517659,217.5,40.2722426087041,-7.49997992693889
3534,2151.254517659,217.5,40.2722380557311,-7.49998444289439
3535,2151.254517659,217.5,40.2722332104197,-7.49998926314697
3536,2151.254517659,217.5,40.2722286644294,-7.49999377479129
3537,2151.254517659,217.5,40.2722238942609,-7.49999848403112
3538,2151.254517659,217.5,40.2722193642164,-7.50000295328223
3539,2151.254517659,217.5,40.2722146095768,-7.50000764060692
3540,2151.254517659,217.4,40.2722101123616,-7.50001203441247
3541,2151.254517659,217.4,40.2722053698116,-7.50001676197479
3542,2151.254517659,217.4,40.2722008436231,-7.50002125062618
3543,2151.254517659,217.4,40.2721960561541,-7.50002594944734
3544,2151.254517659,217.4,40.2721914712896,-7.50003045246931
3545,2151.254517659,217.4,40.2721867711573,-7.50003513584209
3546,2151.254517659,217.4,40.2721822404874,-7.50003966113847
3547,2151.254517659,217.4,40.2721773965309,-7.50004451372486
3548,2151.254517659,217.4,40.2721728145845,-7.50004921829425
3549,2151.254517659,217.4,40.2721684531686,-7.50005354527659
3550,2151.254517659,217.4,40.2721641762754,-7.50005779968749
3551,2151.254517659,217.4,40.2721593702551,-7.50006260161758
3552,2151.254517659,217.4,40.272154749643,-7.50006721026333
3553,2151.254517659,217.4,40.2721498726486,-7.50007205171252
3554,2151.254517659,217.4,40.2721452736101,-7.50007662874299
3555,2151.254517659,217.5,40.2721405121962,-7.50008138648354
3556,2151.254517659,217.4,40.2721360519793,-7.50008582196377
3557,2150.926433659,217.4,40.2721316796202,-7.50009012918656
3558,2151.254517659,217.4,40.2721273211224,-7.50009445652817
3559,2151.254517659,217.3,40.2721227219796,-7.5000990694851
3560,2151.254517659,217.3,40.2721182665569,-7.50010350963577
3561,2151.254517659,217.3,40.272113373721,-7.50010837515569
3562,2151.254517659,217.3,40.2721088374232,-7.5001128483587
3563,2151.254517659,217.3,40.2721041235338,-7.50011749113459
3564,2151.254517659,217.3,40.2720996355942,-7.50012189356249
3565,2151.254517659,217.4,40.2720948985679,-7.50012638472873
3566,2151.254517659,217.5,40.272090470034,-7.50013074009297
3567,2151.254517659,217.5,40.2720859144554,-7.50013527832287
3568,2151.254517659,217.5,40.2720815650248,-7.50013959740139
3569,2151.254517659,217.6,40.2720772490489,-7.50014395923239
3570,2151.254517659,217.6,40.2720728373987,-7.5001483088484
3571,2151.582601659,217.6,40.2720681530037,-7.50015292180533
3572,2151.254517659,217.6,40.2720636592278,-7.50015735261513
3573,2151.254517659,217.5,40.2720588965632,-7.50016205287334
3574,2151.254517659,217.5,40.2720541626635,-7.50016673696465
3575,2151.254517659,217.5,40.2720495625828,-7.50017125112383
3576,2151.254517659,217.4,40.2720452235742,-7.50017551056443
3577,2151.254517659,217.4,40.2720407244831,-7.50017992089615
3578,2151.254517659,217.4,40.2720367009497,-7.50018377185295
3579,2151.254517659,217.3,40.2720320205151,-7.50018840456943
3580,2151.254517659,217.3,40.2720275599855,-7.50019283142732
3581,2151.254517659,217.3,40.2720228633967,-7.50019750438143
3582,2151.254517659,217.3,40.2720181601378,-7.50020222188434
3583,2151.254517659,217.3,40.2720134586506,-7.50020683915245
3584,2151.254517659,217.3,40.2720090078135,-7.50021124625078
3585,2151.254517659,217.3,40.2720043716725,-7.50021589549343
3586,2151.254517659,217.3,40.2720002023348,-7.50022012978552
3587,2151.254517659,217.4,40.2719956654117,-7.50022466334498
3588,2151.254517659,217.4,40.2719913252567,-7.50022899391996
3589,2151.254517659,217.4,40.2719866931803,-7.50023359250631
3590,2151.254517659,217.4,40.271982242239,-7.50023801972346
3591,2151.254517659,217.5,40.2719773244944,-7.50024293805526
3592,2151.254517659,217.5,40.2719728406195,-7.50024743999944
3593,2151.254517659,217.5,40.2719681814458,-7.50025214313178
3594,2151.254517659,217.4,40.2719637486389,-7.50025660663465
3595,2151.254517659,217.4,40.2719590891525,-7.50026136796784
3596,2151.254517659,217.4,40.2719546702069,-7.50026579267014
3597,2151.254517659,217.4,40.271950058245,-7.50027039987884
3598,2151.254517659,217.5,40.2719456062615,-7.50027484505922
3599,2151.254517659,217.5,40.2719407470889,-7.50027969010105
3600,2151.254517659,217.5,40.2719362979193,-7.50028413420364
3601,2151.254517659,217.5,40.2719317591202,-7.50028867494839
3602,2151.254517659,217.5,40.2719274341814,-7.50029301989396
3603,2151.254517659,217.5,40.2719231954329,-7.50029738316202
3604,2151.254517659,217.5,40.2719188176543,-7.50030178020095
3605,2151.254517659,217.5,40.2719141637959,-7.50030639675052
3606,2151.254517659,217.5,40.2719097440165,-7.50031080348959
3607,2151.254517659,217.5,40.2719051118359,-7.5003154653065
3608,2151.254517659,217.5,40.2719006442193,-7.50031993707246
3609,2151.254517659,217.5,40.2718959685788,-7.5003246046376
3610,2151.254517659,217.5,40.2718915143024,-7.50032902682505
3611,2151.254517659,217.5,40.271886825947,-7.5003336415783
3612,2151.254517659,217.5,40.271882307054,-7.5003380044871
3613,2151.254517659,217.5,40.2718776793549,-7.50034260199565
3614,2151.254517659,217.5,40.2718732691638,-7.50034698861591
3615,2151.254517659,217.5,40.2718686117618,-7.50035163785855
3616,2151.254517659,217.5,40.2718642141814,-7.50035606974615
3617,2151.254517659,217.5,40.2718595417717,-7.5003607462929
3618,2151.254517659,217.5,40.2718551154264,-7.50036518177314
3619,2151.254517659,217.5,40.2718504946059,-7.50036981413035
3620,2151.254517659,217.5,40.2718461397558,-7.50037418170959
3621,2151.254517659,217.5,40.271841492359,-7.50037879574431
3622,2151.254517659,217.5,40.2718370849818,-7.50038320751309
3623,2151.254517659,217.5,40.2718324746875,-7.5003878743597
3624,2151.254517659,217.5,40.2718280199943,-7.50039235115536
3625,2151.254517659,217.5,40.2718230951628,-7.5003972752354
3626,2151.254517659,217.5,40.2718186340079,-7.50040172760107
3627,2151.254517659,217.5,40.2718140833276,-7.50040630283522
3628,2151.254517659,217.5,40.2718097528651,-7.50041064418814
3629,2151.254517659,217.4,40.2718054850391,-7.50041494350711
3630,2151.254517659,217.4,40.2718011220598,-7.50041927695621
3631,2151.254517659,217.4,40.2717965008224,-7.50042385290889
